url,title,price,old_price,description,image_url,Состав,Артикул,Цвет,Код,Степень облегания,Уникальные свойства,Температурный режим,Силуэт,гендер,Параметры
https://kanzler-style.ru/product/pukhovik-r270059/,Пуховик с натуральным мехом,37 990,54 990,"Короткий пуховик KANZLER оттенка молочного шоколада с теплым воротником-стойкой и капюшоном — красивая и практичная вещь, которую можно носить в осенние заморозки, зимние холода и весеннюю неустойчивую погоду. Модель украшает мех енота на капюшоне и металлические кнопки — на планке, манжетах. В утепленных боковых карманах можно согреть руки. Вместительный внутренний карман пригодится для хранения пропуска, карточки, документов. Внешний слой из плотного износоустойчивого полиэстера — надежный барьер для ветра, дождя и снега. В качестве внутреннего утеплителя используется утиный пух с пером — теплый натуральный материал, который хорошо согревает в холодные дни.",https://cdn.kanzler-style.ru/upload/resize_cache/iblock/ba3/1063_1598_2/j1dj6c9an9gjsrmv11eyf4b9zuuqcpul.JPG,"ткань верха 1: 100% полиэстер,
ткань верха 2: 100% нейлон,
наполнитель: 90% пух,
10% перо,
капюшон: мех енота,
подкладка: 100% полиэстер",5A-118WT-0303-34,Хаки,270059.0,Полуприлегающая,,до -20℃,,,
https://kanzler-style.ru/product/pidzhak-r268608/,Пиджак из вельвета Limited edition,19 990,32 990,"Черный вельветовый пиджак KANZLER из коллекции Limited Edition удобного кроя regular fit наследует европейским традициям изысканного повседневного стиля и подходит для создания уютных casual-образов — в стиле французского интеллектуала (с водолазкой или джемпером) и элегантного современного денди (с рубашкой). Свободный крой без лацканов и кнопка-застежка придают модели динамичный городской вид. Вельвет в крупный рубчик создан из легкого натурального хлопка. Его воздухопроницаемая структура помогает поддерживать теплообмен, благодаря чему в пиджаке не жарко и не холодно. Небольшая доля эластана (1%) сохраняет форму ткани и обеспечивает хорошую посадку по фигуре.

Параметры модели: рост 189, 102-80-99
Размер на модели: 50",https://cdn.kanzler-style.ru/upload/resize_cache/iblock/360/1063_1598_2/f83h4k41f88drd2mvpy34jh85ifs3ihh.jpg,"99% хлопок,
1% эластан,
подкладка: 52% вискоза,
48% полиэстер",4А-216RL-1163-07,Черный,268608.0,Свободная,Ткань вельвет,,Regular fit,,
https://kanzler-style.ru/product/kurtka-r269995/,Дубленка Limited edition из натуральной кожи,99 990,129 990,"Брутальная чёрная дубленка KANZLER на молнии из мягкой овечьей кожи превосходной выделки из премиальной коллекции Limited Edition — результат безупречной работы, использования натуральных материалов и инновационных технологий. Модель из мягкой и бархатистой на ощупь кожи с уютным меховым воротником выглядит роскошно, благородно и дорого. Выразительный контраст фактур создают широкие трикотажные резинки на рукавах и по низу дубленки и лаконичные вставки из гладкой кожи. Тёплый высокий воротник, прилегающий крой, а главное — кожа и плотный мех внутри — берегут тепло и позволяют с удовольствием гулять на лёгком бодрящем морозе.",https://cdn.kanzler-style.ru/upload/resize_cache/iblock/846/1063_1598_2/xvdmbm3y4bkacpz1tkbj8n6m96xjawcr.jpg,"100% овечья кожа,
подкладка: 100% полиэстер",5A-176WT-2320-07,Черный,269995.0,Прилегающая,,до -10℃,,,
https://kanzler-style.ru/product/pidzhak-r270080/,Пиджак из шерсти и шелка с водоотталкивающей обработкой,29 990,34 990,"Строгий серый пиджак KANZLER из шерсти и шелка с водоотталкивающей обработкой — воплощение философии современной элегантности, основанной на классическом стиле. Лацкан украшен небольшой фирменной бабочкой. Силуэт regular fit свободно облегает фигуру и подходит для любой комплекции. Две шлицы сзади делают каждое движение комфортным. Нижние карманы, в том числе и «карман для билетов», расположенный над основным карманом на правой стороне пиджака, дополнены традиционным клапаном. Укромным местом для хранения важных мелочей служат внутренние карманы. Истинная роскошь чувствуется в материале: тончайшая костюмная шерсть Super 120S, дополненная шёлком, дарит ткани легкий благородный блеск и обеспечивает телу комфортную температуру. Водоотталкивающая обработка защищает пиджак от капризов погоды.",https://cdn.kanzler-style.ru/upload/resize_cache/iblock/5a8/1063_1598_2/yg341h3gekdel35uwthleaabj3pn8es0.JPG,"93% шерсть Супер 120 S,
7% шелк,
подкладка: 55% полиэстер,
45% вискоза,
подкладка карманов: 65% полиэстер,
35% хлопок",5A-211VC-0707-04,Серый,270080.0,Свободная,"Водоооталкивающая обработка,
шелк в составе",,Regular fit,,
https://kanzler-style.ru/product/bryuki-r268350/,Брюки классические под смокинг,15 990,,"Классические черные брюки под смокинг со стрелками – ключевой элемент образа для особых случаев, будь то корпоративный вечер, торжественный прием, премьера в театре или свадьба. Дизайнеры KANZLER позаботились о том, чтобы в брюках было комфортно даже во время длительных мероприятий. Мягкий и прочный смесовый материал приятно ощущается на коже и сохраняет первоначальную форму в течение долгого времени. Подкладка из полиэстера и хлопка обеспечивает комфорт во время длительного ношения и поддерживает оптимальный воздухообмен. Крой slim fit подчеркивает достоинства фигуры, а классические стрелки визуально вытягивают силуэт. Предлагаем сочетать модель с пиджаком-смокингом из того же материала, белой рубашкой, галстуком-бабочкой и классическими кожаными туфлями.

Параметры модели: рост 192, 101-76-97
Размер на модели: 50",https://cdn.kanzler-style.ru/upload/resize_cache/iblock/ff9/1063_1598_2/yuf6dq4baj8d053isghmh4h9koi6oyry.JPG,"67% полиэстер,
33% вискоза,
подкладка: 85% полиэстер,
15% хлопок",4A-SM1BB-0912-07,Черный,268350.0,,,,Slim fit,,
https://kanzler-style.ru/product/pukhovik-r270058/,Пуховик со съемной манишкой и водоотталкивающей обработкой,49 990,,"Темно-синий стеганый пуховик KANZLER — современная удобная верхняя одежда, которая, в зависимости от ситуации и погодных условий, может трансформироваться (манишку с высоким горлом на молнии можно отстегивать). Лаконичный прямой крой и детали — пуговицы и английский воротник — добавляют пуховику элегантности, которая не противоречит комфорту и функциональности. В боковых карманах можно согреть руки. Вместительный внутренний карман на молнии пригодится для хранения важных мелочей — карточек, пропусков, документов. Внешний слой и подкладка сделаны из плотного непродуваемого полиэстера с водоотталкивающей обработкой, защищающей от дождя и снега. В качестве утеплителя используется утиный пух с пером — теплый натуральный материал, который хорошо согревает в холодные дни.",https://cdn.kanzler-style.ru/upload/resize_cache/iblock/c99/1063_1598_2/xfg48cbpuefpjkkhgtq22f18s11iwhq8.JPG,"ткань верха: 100% полиэстер,
наполнитель: 90% пух,
10% перо,
подкладка: 100% полиэстер",5A-111WT-0302-15,Синий,270058.0,Полуприлегающая,Водоотталкивающая обработка,до -20℃,,,
https://kanzler-style.ru/product/kurtka-r269979/,Куртка стеганая с водоотталкивающей обработкой,19 990,24 990,"Стильная бежевая стёганая куртка KANZLER гармонично сочетает традиционные и спортивные детали. Верх переда и спинки украшен элегантной ромбовидной стёжкой, которая придает вещи выразительный рельеф и изысканность и контрастирует с основной частью и рукавами, отделанных горизонтальной стёжкой. Воротник-стойка оснащён молнией с карманом, в котором скрыт компактный капюшон — функциональный и практичный элемент на случай переменчивой погоды. Внутренний карман на молнии с ярко-оранжевым кантом — небольшой секрет и акцентная деталь, придающая модели индивидуальность. Внешний материал, утеплитель и подкладка выполнены из прочного, лёгкого и практичного в уходе полиэстера. Водоотталкивающая обработка не позволяет влаге проникать внутрь материала, обеспечивая защиту от дождя и ветра.",https://cdn.kanzler-style.ru/upload/resize_cache/iblock/013/1063_1598_2/nze5fb1c51iy5454cig11kva1pre0qi2.JPG,"100% полиэстер,
наполнитель: 100% полиэстер,
подкладка: 100% полиэстер",5A-188WT-2303-21,Коричневый,269979.0,Прилегающая,Водоотталкивающая обработка,до -10℃,,,
https://kanzler-style.ru/product/bryuki-r270066/,Брюки Regular fit,13 990,,"Брюки KANZLER — универсальная основа современного гардероба. Темно-серый оттенок делает модель максимально адаптивной: днём брюки можно носить с рубашкой и строгими ботинками, вечером — с джемпером или пиджаком и лоферами. Базовая модель легко вписывается в любой образ, оставаясь актуальной вне времени и трендов. Прямой крой и стрелки комплементарно смотрятся на фигуре любого типа. За счёт легких защипов силуэт сохраняет строгость, но выглядит чуть менее формально. Современная смесовая ткань на основе полиэстера с вискозой и эластаном отличается прочностью, стойкостью к сминанию и необходимой эластичностью.",https://cdn.kanzler-style.ru/upload/resize_cache/iblock/55c/1063_1598_2/p972shl85jc8ajx9bwnjvx0orcefta6o.JPG,"63% полиэстер,
34% вискоза,
3% эластан,
подкладка: 65% хлопок,
35% полиэстер",5A-508RL-1107-08,Черный,270066.0,,,,Regular fit,,
https://kanzler-style.ru/product/kurtka-r268241/,Синяя куртка с водоотталкивающей обработкой,24 990,39 990,"Куртка KANZLER с водоотталкивающей обработкой. Прямая лаконичная модель, длиной до бедра, в меру свободная для комфорта движений. Она оптимально подойдет мужчинам, которые проводят много времени в автомобиле или любителям долгих прогулок. Модель выполнена из тактильно приятного ворсистого материала в модном оттенке классического темного денима. Специальная обработка ткани с пропиткой Waterproof защищает от дождя, а высокий воротник практично закрывает шею от ветра и холода. Модель застегивается на прочную металлическую молнию, которая скрыта планкой на молнии и дополняет минималистичный дизайн изделия. Для важных мелочей предусмотрели глубокие функциональные карманы на молнии. В качестве декора дизайнеры добавили небольшой металлический патч с логотипом бренда.

Параметры модели: рост 189, 102-80-99
Размер на модели: 50",https://cdn.kanzler-style.ru/upload/resize_cache/iblock/71b/1063_1598_2/0zgvf4nayiaw0cmb1ej9aqjgafag6nl3.JPG,"80% полиэстер,
20% вискоза,
наполнитель: 100% полиэстер,
подкладка: 100% полиэстер",4A-121WT-2339-15,Синий,268241.0,Полуприлегающая,Водоотталкивающая обработка,до -5℃,,,
https://kanzler-style.ru/product/palto-r270060/,Пальто с жилетом из смесовой шерсти,32 990,45 990,"Двубортное пальто KANZLER в мелкую черную клетку из смесовой шерсти прямого кроя с поясом — результат современного подхода к дизайну, основанного на формуле: городской стиль + уникальность + функциональность. Это трансформируемая модель «два в одном», элементы которой (пальто и жилет) можно носить вместе и по отдельности, а пальто — с поясом и без. Двубортная застёжка и широкие чёрные лацканы придают образу основательность и архитектурную чёткость, а кокетка на спинке, отсылающая к силуэту плаща, добавляет динамики. Внутри — аккуратный жилет с высоким горлом на двухзамковой молнии. Мелкая черная клетка на ткани придает модели сдержанность. Материал из смесовой шерсти (70% шерсть, 30% полиэстер) хорошо сохраняет тепло и практически не мнется.",https://cdn.kanzler-style.ru/upload/resize_cache/iblock/e2e/1063_1598_2/teob6pspm4tsh04fdo1vdu5y1830l3ub.JPG,"70% шерсть,
30% полиэстер,
жилетка: 70% шерсть,
30% полиэстер,
подкладка карманов: 100% полиэстер",5A-101RL-3201-04,Серый,270060.0,Полуприлегающая,2-в-1 Пальто + жилет,до -5℃,Regular fit,,
https://kanzler-style.ru/product/pukhovik-r269988/,Пуховик с натуральным мехом и водоотталкивающей обработкой,54 990,,"Тёплый пуховик KANZLER глубокого синего цвета — надёжная защита от зимних холодов и ветра. Качественные материалы, удобный крой и функциональный дизайн призваны сделать любой день временем для комфортных прогулок и новых открытий в городе или на природе. Объёмный капюшон с регулируемым ремешком украшен роскошным мехом лисы, который придает образу брутальность и харизму. Узкая съемная манишка с высоким воротником на молнии создаёт дополнительный слой тепла и уюта, надёжно защищая шею. Основная молния прикрыта планкой, чтобы холодный воздух не проникал внутрь. Карманы позволяют держать при себе важные мелочи. Прочный внешний материал с водоотталкивающей обработкой (90% полиамид, 10% спандекс) устойчив к ветру и влаге. Внутренний слой — натуральный утиный пух с пером — не утяжеляет куртку, обеспечивая тепло даже в морозы.",https://cdn.kanzler-style.ru/upload/resize_cache/iblock/d7e/1063_1598_2/x0zk36a9h6pgb7t6s406l0uqvkx2qge1.jpg,"ткань верха: 90% полиамид,
10% спандекс,
капюшон: мех лисы,
наполнитель: 90% пух,
10% перо,
подкладка 1: 100% полиамид,
подкладка 2: 100% полиэстер",5A-111WT-2309-15,Синий,269988.0,Полуприлегающая,"Водоотталкивающая обработка,
мех лисы",до -30℃,,,
https://kanzler-style.ru/product/pidzhak-r269098/,Пиджак однобортный из трикотажной ткани,21 990,25 990,"Элегантный однобортный пиджак KANZLER благородного темно-синего цвета уместен в любой ситуации, будь то работа, деловая поездка или отдых. Удлиненные лацканы и слегка приталенный крой slim fit стройнят фигуру и добавляют элегантности. Детали кроя — две шлицы сзади, нагрудный карман с листочкой и нижние карманы с клапанами — соответствуют классическим канонам. А общая конструкция сделана в облегченном варианте, без подкладки. Высокотехнологичная прочная смесовая ткань состоит из трех видов волокон. Она отлично держит форму, не сминается и не боится загрязнений.

Параметры модели: рост 189, 102-80-99
Размер на модели: 50",https://cdn.kanzler-style.ru/upload/resize_cache/iblock/5f1/1063_1598_2/rkjyi0le50keluztjobxkm2cv5rjysg7.JPG,"61% полиэстер,
33% вискоза,
6% спандекс",5S-211TD-0901-15,Синий,269098.0,Полуприлегающая,Трикотажная ткань,,Slim fit,,
https://kanzler-style.ru/product/zhilet-r269977/,Жилет стеганый с водоотталкивающей обработкой,22 990,28 990,"Стёганый жилет KANZLER тёмно-оливкового оттенка — практичный и универсальный элемент гардероба для прохладной погоды, который идеально подходит для создания современных многослойных образов в стиле smart casual. Жилет застёгивается на молнию и дополнен капюшоном, который регулируется шнурком с фиксаторами. Благодаря прямому крою и лаконичному дизайну модель легко сочетается с толстовками, джемперами или свитшотами, не стесняя движений. Универсальная модель выполнена из прочного легкого износостойкого полиамида с водоотталкивающей обработкой, защищающей от дождя и снега. Утеплитель из полиэстера обеспечивает комфорт и сохраняет тепло, не утяжеляя силуэт.",https://cdn.kanzler-style.ru/upload/resize_cache/iblock/2dd/1063_1598_2/gjhb7v45zidsi3vub1vrbglbcavlce8o.JPG,"100% полиамид,
наполнитель: 100% полиэстер,
подкладка: 100% полиамид,
подкладка карманов: 100% полиэстер",5A-151WT-2301-31,Зеленый,269977.0,Прилегающая,Водоотталкивающая обработка,до -10℃,,,
https://kanzler-style.ru/product/dzhemper-r270259/,Джемпер из хлопка и кашемира,8 990,,"Уютный джемпер KANZLER из хлопка и кашемира создан для тех, кто ценит спокойную элегантность и комфорт. Цвет тёмной зелени создаёт ощущение стабильности, внутреннего равновесия и легко сочетается с базовой палитрой гардероба. Невысокий воротник с застёжкой-молнией, прикрытой планкой, придаёт вещи спортивный шарм. Мягкие трикотажные резинки удерживают края и формируют завершённый и аккуратный образ. Смесь хлопка и кашемира сочетает практичность и роскошь: хлопок делает джемпер дышащим и удобным для ежедневного ношения, кашемир добавляет мягкости, нежности и деликатного тепла.",https://cdn.kanzler-style.ru/upload/resize_cache/iblock/256/1063_1598_2/jf9l34ih53c86mfm1jx649xyyysy4tgl.jpg,"95% хлопок,
5% кашемир",5A-611WT-0502-43,,270259.0,Полуприлегающая,Кашемир в составе,,,,
https://kanzler-style.ru/product/bryuki-sportivnye-r269426/,Брюки спортивные из вельвета,6 990,12 990,"Брюки KANZLER на кулиске из хлопкового вельвета с мелким рубчиком — воплощение athleisure — расслабленного стиля, который основывается на базовых спортивных вещах, превозносит личный комфорт и при этом остается роскошным. Основная часть молочного оттенка сочетается с зелеными деталями — шнурком на поясе, с помощью которого можно регулировать посадку, и вертикальными полосками, визуально вытягивающими фигуру. Бархатистый вельвет создает приятные тактильные ощущения. Натуральные гипоаллергенные волокна поддерживают циркуляцию воздуха и поддерживают комфортные условия для тела при любой погоде.

Параметры модели: рост 192, 108-83-102
Размер на модели: M",https://cdn.kanzler-style.ru/upload/resize_cache/iblock/e09/1063_1598_2/vm26o0341cza40orwjyavqpz72tsdilv.JPG,"98% хлопок,
2% эластан,
подкладка: 100% хлопок",5S-368WT-2332-26,Молочный,269426.0,Свободная,Ткань вельвет,,,,
https://kanzler-style.ru/product/bryuki-sportivnye-r269241/,Серые брюки спортивные,6 990,9 990,"Серые спортивные брюки KANZLER подарят ощущение лёгкости и свободы в каждом движении. Инновационный смесовый материал (86% хлопок, 11% полиэстер, 3% спандекс) сочетает мягкость, прочность и эластичность. Эффектные лампасы визуально вытягивают силуэт, а кулиска обеспечивает идеальную посадку по фигуре. Нейтральный серый цвет позволяет сочетать брюки с повседневными элементами, создавая баланс спортивного стиля и утончённой элегантности – идеальный выбор для прогулок, путешествий или городской жизни. Для создания цельного образа джоггеры можно дополнить толстовкой из нашей коллекции.

Параметры модели: рост 190, 103-83-99
Размер на модели: M",https://cdn.kanzler-style.ru/upload/resize_cache/iblock/981/1063_1598_2/3xmsuo59eia3lwtirw0ddbj23imydi95.JPG,"86% хлопок,
11% полиэстер,
3% спандекс",5S-368WT-0624-04,Серый,269241.0,Свободная,,,,,
https://kanzler-style.ru/product/kurtka-r268237/,Синяя куртка с водоотталкивающей обработкой,24 990,36 990,"Лаконичная куртка удлиненного кроя с прямым силуэтом — идеальный выбор для ценителей минимализма и практичности. Базовый темно-синий цвет, отсутствие декора, молния, скрытая планкой - детали, которые обеспечивают универсальность для любого гардероба. Главное преимущество изделия — водоотталкивающая обработка. Водостойкость достигается за счет нанесения гидрофобного покрытия, благодаря которому капли воды скатываются с материала, не пропитывая его. Внутренняя горизонтальная стежка сохраняет тепло, обеспечивая комфорт в прохладную погоду, а длина чуть ниже бедра — оптимальна для повседневного ношения и подходит для деловых образов с пиджаком. Сзади расположен фирменный патч с логотипом бренда - брендированный акцент на стиль и изысканность. Для важных мелочей дизайнеры предусмотрели несколько карманов на молнии.

Параметры модели: рост 192, 101-76-97
Размер на модели: 50",https://cdn.kanzler-style.ru/upload/resize_cache/iblock/d82/1063_1598_2/8f85relpkneeafqk7e2i3nnfju3y5acr.JPG,"100% полиэстер,
наполнитель: 100% полиэстер,
подкладка: 100% полиамид",4A-121WT-2317-15,Синий,268237.0,Полуприлегающая,Водоотталкивающая обработка,до -10℃,,,
https://kanzler-style.ru/product/bryuki-r267132/,Брюки из шерсти черного цвета,14 990,,"Черные брюки KANZLER со стрелками — истинный мастхэв функционального делового гардероба. Выполнены из высококачественной смесовой ткани (70% натуральная шерсть Супер 120S, 30% полиэстер). Нежная шерсть премиального качества обеспечивает комфорт и отличную воздухопроницаемость, а синтетические волокна добавляют износостойкость и помогают брюкам сохранять форму в течение дня и после стирок. Модель приталенного силуэта Slim fit подчеркивает фигуру, а черный цвет придает изделию строгий вид. В деловой обстановке модель прекрасно смотрится с белой рубашкой и классическим пиджаком, завершая профессиональный образ. Для менее формальных встреч можно дополнить брюки легким джемпером или поло. Независимо от трендов, классические черные брюки остаются неизменным символом классического мужского стиля.

Параметры модели: рост 187, 100-81-97
Размер на модели: 50",https://cdn.kanzler-style.ru/upload/resize_cache/iblock/b8c/1063_1598_2/oqdl0a22cf744bpx0lbynu3mnzm6qcg8.JPG,"70% шерсть Супер 120S,
30% полиэстер,
подкладка: 100% полиэстер",NN-232B1-0932-07,Черный,267132.0,,,,Slim fit,,
https://kanzler-style.ru/product/bryuki-r269967/,Брюки из хлопка и модала,9 990,13 990,"Универсальные комфортные брюки KANZLER серо-синего оттенка выполнены из мягкой, приятной к телу, прочной ткани. Модель имеет традиционный крой с характерными деталями — надежными швами, металлическими заклёпками и жакроном сзади, — придающий ей узнаваемый джинсовый характер, который гармонично вписывается в неформальные и удобные повседневные образы. Прямой силуэт обеспечивает удобную посадку и свободу движений. Плотная ткань на основе натурального гипоаллергенного хлопка и прочного воздухопроницаемого модала с добавлением эластана обеспечивает комфорт, сохранение формы и адаптацию к особенностям фигуры.",https://cdn.kanzler-style.ru/upload/resize_cache/iblock/e00/1063_1598_2/3p4p7zivslucl2zfrisygvjdlriopzs4.JPG,"75% хлопок,
23% модал,
2% спандекс,
подкладка кармана: 100% хлопок",5A-508RL-2330-43,Синий,269967.0,,,,Regular fit,,
https://kanzler-style.ru/product/bryuki-sportivnye-r269245/,Синие брюки спортивные,6 990,10 990,"Джоггеры KANZLER глубокого синего цвета с карманами — идеальная вещь для спорта и активного отдыха. Формула комфорта: свободный крой, мягкий тянущийся трикотаж и правильные детали — кулиска для регулирования объема талии и широкие трикотажные резинки снизу. Динамичный характер модели подчеркивают тонкие вертикальные полоски по бокам. Качественный смесовой материал — залог долговечности и износоустойчивости. В составе: воздухопроницаемый гипоаллергенный хлопок (66%), прочный полиэстер и эластичный спандекс.

Параметры модели: рост 192, 101-76-97
Размер на модели: M",https://cdn.kanzler-style.ru/upload/resize_cache/iblock/830/1063_1598_2/l18l24xbp9imk27l6gtvfi2pc2tdxn5m.JPG,"66% хлопок,
29% полиэстер,
5% спандекс",5S-368WT-0628-15,Синий,269245.0,Свободная,,,,,
https://kanzler-style.ru/product/kurtka-r267143/,Синяя куртка с водоотталкивающей обработкой,14 990,27 990,"Дизайнеры KANZLER уделяют особое внимание продуманным деталям и технологичным материалам. Как, например, эта куртка с объёмными функциональными накладными карманами для важных мелочей, регулируемой кулиской по талии и высоким воротником для защиты от ветра. Главное преимущество изделия - прочный материал с водоотталкивающей обработкой waterproof. Водостойкость достигается за счет нанесения гидрофобного покрытия: капли воды скатываются с материала, не пропитывая его. Особого внимания заслуживает глубокий съемный капюшон, который можно отстегнуть в случае необходимости и спрятать в отделение на молнии. За идеальную посадку отвечает скрытый пояс-кулиска и оптимальная длина чуть ниже бедра. Изделие застёгивается на молнию, скрытую планкой. Благородный оттенок весеннего неба прекрасно сочетается с базовым денимом, белыми джинсами или брюками в оттенке navy.

Параметры модели: рост 189, 102-80-99
Размер на модели: 50",https://cdn.kanzler-style.ru/upload/resize_cache/iblock/4ae/1063_1598_2/4pdr148fxt5shkw32v6ax8ydirnyifp6.JPG,"100%п/э,
подкл.:100%п/э",4S-118WT-0303-12,Синий,267143.0,Полуприлегающая,Водоотталкивающая обработка,,,,
https://kanzler-style.ru/product/pidzhak-r270011/,Пиджак из тенсела и хлопка,27 990,,"Стильный однобортный пиджак KANZLER слегка приталенного итальянского силуэта из фактурной ткани подойдет для любого сезона. Глубокий тёмно-синий оттенок универсален и позволяет выглядеть уверенно в любой ситуации: в офисе, поездке и на деловой встрече. Портновская строчка подчёркивает безупречность пошива и внимание к деталям, а умеренно широкие лацканы и высокий раскреп создают гармоничные пропорции. Мягкая облегченная конструкция без подкладки с широким подбортом и накладные карманы добавляют нотки комфорта и современной элегантности. Фактурная ткань выполнена из тенсела и хлопка. Такой состав делает изделие дышащим, лёгким и приятным к телу.",https://cdn.kanzler-style.ru/upload/resize_cache/iblock/9d0/1063_1598_2/vxqhit2pqczu3x2la1on26opzd7wwajp.JPG,"84% тенсел,
14% хлопок,
2% спандекс",5A-218BB-0914-15,Синий,270011.0,Прилегающая,,,Slim fit,,
https://kanzler-style.ru/product/kurtka-r268995/,Ветровка с водоотталкивающей обработкой,10 990,32 990,"На каждом этапе разработки черной ветровки KANZLER особое внимание было уделено деталям. Прочный материал обеспечивает необходимую защиту от ветра и осадков, сохраняя изделие легким. Комбинированная подкладка из полиэстера и хлопка обеспечивает комфорт при соприкосновении с телом. Дизайн ориентирован на удобство и функциональность — два боковых кармана вмещают повседневные мелочи, а внутренний карман на молнии защищает ценные вещи. Капюшон с фиксаторами уберегает от непогоды, а стопперы вдоль низа изделия обеспечивают идеальное прилегание и защиту от ветра. Манжеты рукавов регулируются брендированной тестильной застежкой (велкро). Свободный дух изделия и лаконичность делают модель идеальным спутником на прогулке под парусом, тренировке, во время активного отдыха и в повседневной жизни.

Параметры модели: рост 191, 97-77-99
Размер на модели: 50",https://cdn.kanzler-style.ru/upload/resize_cache/iblock/33b/1063_1598_2/2z56tix3qpvfihgzy0ungw39lx8uc5qb.JPG,"100% полиэстер,
подкладка 1: 65% полиэстер,
35% хлопок,
подкладка 2: 100% полиэстер",5S-188WT-2307-07,Черный,268995.0,Полуприлегающая,Водоотталкивающая обработка,,,,
https://kanzler-style.ru/product/bryuki-r268969/,Брюки из шерсти и льна с водоотталкивающей обработкой,14 990,16 990,"Синие классические брюки KANZLER из шерсти, хлопка и льна с водоотталкивающей обработкой — сочетание элегантности и практичности. Силуэт slim fit стройнит фигуру, традиционные стрелки придают образу выразительность и строгость. Дорогая натуральная ткань с полотняным переплетением сделана из тонкой сертифицированной овечьей шерсти Супер 120S (90%), которая практически не мнется и способна восстанавливать форму. Добавление гипоаллергенных волокон хлопка и льна улучшает воздухопроницаемость и делает ткань легче. Водоотталкивающая обработка защищает материал от намокания и сохраняет аккуратный вид в любых погодных условиях.

Параметры модели: рост 191, 97-77-99
Размер на модели: 50",https://cdn.kanzler-style.ru/upload/resize_cache/iblock/236/1063_1598_2/s7p9dsza0tgyt4s4cj0bu7ub0qijt3bg.JPG,"90% шерсть Супер 120S,
6% хлопок,
4% лен,
подкладка: 100% полиэстер",5S-231RN-0708-14,Синий,268969.0,Полуприлегающая,Водоотталкивающая обработка,,Slim fit,,
https://kanzler-style.ru/product/bryuki-r270064/,Брюки из вельвета,9 990,13 990,"Вельветовые брюки KANZLER воплощают спокойствие, умиротворение и уют. Их глубокий оливковый оттенок придаёт образу благородную сдержанность и утончённую элегантность. Силуэт regular fit универсален: брюки подходят для любого типа фигуры и обеспечивают свободу движений при ходьбе. Характерный рубчатый рисунок мягко переливается на свету, придавая ткани особую глубину и живую фактуру. Состав из 98% хлопка с добавлением 2% спандекса обеспечивает воздухопроницаемость и лёгкую эластичность, позволяющую ткани сохранять форму и адаптироваться к индивидуальным особенностям фигуры. Прочная подкладка из хлопка и полиэстера облегчает надевание и делает ношение брюк более комфортным.",https://cdn.kanzler-style.ru/upload/resize_cache/iblock/bbe/1063_1598_2/9hvzvf240gzod3oi2o0a0dwkns5znkxx.JPG,"98% хлопок,
2% спандекс,
подкладка: 65% хлопок,
35% полиэстер",5A-508RL-1105-33,Зеленый,270064.0,,Ткань вельвет,,Regular fit,,
https://kanzler-style.ru/product/zhilet-r269978/,Жилет утепленный с водоотталкивающей обработкой,19 990,28 990,"Утеплённый серый жилет KANZLER — удачное сочетание функциональности и выразительного дизайна, основанного на спортивном стиле с элементами ретро. Модель идеально подойдёт для многослойных образов — поверх джемперов, худи или рубашек. Акцентными деталями выступают большие накладные карманы с контрастными коричневыми клапанами и кнопки из белого металла, расположенные на планке, прикрывающей молнию. Внутри имеется удобный карман на молнии для хранения мелочей. По нижнему краю — резиновый шнурок с фиксаторами, позволяющий отрегулировать посадку и защититься от ветра. Верхняя смесовая ткань с добавлением шерсти и тенсела — уютный материал с приятной текстурой. Водоотталкивающая обработка защищает от снега и дождя. Утеплитель из 100% полиэстера обеспечивает комфорт и тепло в прохладную погоду.",https://cdn.kanzler-style.ru/upload/resize_cache/iblock/d4f/1063_1598_2/5dd4d56y62ppcxl1k2sdj4hpencte8ob.JPG,"78% полиэстер,
10% тенсел,
10% шерсть,
2% спандекс,
наполнитель: 100% полиэстер,
подкладка: 100% полиамид,
подкладка карманов: 65% полиэстер,
35% хлопок",5A-151WT-2302-25,Серый,269978.0,Полуприлегающая,Водоотталкивающая обработка,до -10℃,,,
